,URL,Description,Description_Entity,Description_Salience
104,https://www.uselessthingstobuy.com/product/sensory-putty-semen-fidget-toy/,introduc semen sensori putti aka “seamen” captain jack hoff gear semen count suffer stress overload grab funni fidget putti relax semen thank you'll feel much better bust seamen putti satisfi releas great finish you'll practic glow best fidget toy hand absolut hilari semen theme sensori putti make great gift friend famili dirti sens humor great novelti gift guy love dirti joke bachelor bachelorett parti grab bag white eleph gift stock stuffer sticki oozi putti fun mush around hand you'r play put away tight seal tin avoid sticki situat aris drip seamen putti keep cours smooth sail tin mean take synthet semen go show work school also constant fidget get creativ juic flow fidget toy great way keep focus desk sinc provid sensori input less distract way captain jack hoff keep task play goo mention glow dark truli putti gift keep give take camp danc club town putti made look like semen pleas swallow time come cool seamen captain tin sticki white goo won't get control like check peni theme thing,"['semen', 'putti', 'captain jack hoff gear semen count', 'seamen', 'stress overload grab funni', 'semen', 'bust seamen', 'fidget toy hand', 'synthet semen', 'sensori putti', 'finish', 'novelti gift', 'seamen', 'seal tin', 'semen theme', 'putti', 'mush', 'eleph gift stock stuffer', 'dirti joke bachelor bachelorett parti grab bag', ""hand you'r"", 'humor', 'guy love', 'gift friend', 'camp danc club town putti', 'sail tin', 'situat', 'show work school', 'drip', 'goo', 'putti gift', 'task', 'seamen', 'goo mention', 'control', 'fidget', 'semen pleas', 'theme thing', 'toy', 'captain jack', 'flow', 'focus desk sinc', 'way', 'input']","[0.09025923907756805, 0.0861353725194931, 0.08556962758302689, 0.08148789405822754, 0.06152644008398056, 0.0583743155002594, 0.03175709769129753, 0.027041828259825706, 0.025460336357355118, 0.022822849452495575, 0.02239321917295456, 0.021545017138123512, 0.02002846635878086, 0.018662476912140846, 0.018329083919525146, 0.017461702227592468, 0.016316309571266174, 0.016316309571266174, 0.016316309571266174, 0.016316309571266174, 0.016118483617901802, 0.016118483617901802, 0.016118483617901802, 0.016032960265874863, 0.01592727191746235, 0.014980437234044075, 0.014980437234044075, 0.014980437234044075, 0.013184044510126114, 0.01244513038545847, 0.011309490539133549, 0.010615300387144089, 0.010254663415253162, 0.010129881091415882, 0.008280240930616856, 0.007928404025733471, 0.00675997044891119, 0.005660909228026867, 0.005660909228026867, 0.0049735731445252895, 0.0049735731445252895, 0.004651087336242199, 0.003795617027208209]"
105,https://www.uselessthingstobuy.com/product/star-wars-windshield-sun-shade/,introduc star war windshield sun shade holi crap millennium falcon crew car great useless gift fan star war anyon car despit humbl origin shabbi exterior millennium falcon play role greatest victori rebel allianc new republ car millennium falcon park buy gift anyon sweet 16 birthday gift holiday gift secret santa stock stuffer star war windshield sun shade cool super fun product featur buzzfe 42 thing don't need definit buy anyway total agre like check useless starwar product fill urg useless star war stuff windshield shade fit size car specif univers size 025″w x 57″d x 28h” fold accordionstyl easi storag use elast strap keep shade fold storag offici licens product,"['gift', 'crap millennium falcon crew car', 'introduc star war windshield sun', 'fan star war anyon car', 'origin', 'millennium falcon play role', 'gift holiday gift', 'republ car millennium falcon park buy gift', 'stock stuffer star war windshield sun shade', 'victori rebel', 'car', 'product featur', 'thing', 'dx 28h', 'offici licens product', 'santa', 'shade', 'elast strap', 'starwar product', 'star war stuff windshield shade', 'agre', '42', '28', '57', '16', '025']","[0.15857239067554474, 0.15857239067554474, 0.1367875635623932, 0.06406950950622559, 0.04829132556915283, 0.04829132556915283, 0.04432439059019089, 0.043797336518764496, 0.041350144892930984, 0.03289906680583954, 0.030907975509762764, 0.030602270737290382, 0.030602270737290382, 0.023166846483945847, 0.020275549963116646, 0.019846701994538307, 0.01839575171470642, 0.01628219336271286, 0.012759951874613762, 0.012759951874613762, 0.007445096969604492, 0.0, 0.0, 0.0, 0.0, 0.0]"
106,https://www.uselessthingstobuy.com/product/2-mugs-fondue-set-will-it-fondue/,fondu test recip quick easili mug fondu set snugg cute date night home hassl plus work chees chocol kovot fondu set includ 2 fondu mug 4 fork melt chocol easili use varieti food microwav dishwash safe order tea light burn effici make sure air flow ie fanwindow flame suffoc mug measur 3l x 5w x 4 34h fork 4 58l,"['mug fondu', 'test', 'home', 'fondu mug', 'fork melt', 'varieti food microwav dishwash', 'order', 'easili', 'flame suffoc mug measur', '34h fork', 'tea light burn effici', 'air flow', '4', '4', '2', '4', '34', '5', '58', '3']","[0.2450307309627533, 0.2262105643749237, 0.09327563643455505, 0.08015046268701553, 0.06480786949396133, 0.05964338779449463, 0.05964338779449463, 0.04928632080554962, 0.04532412812113762, 0.03630514442920685, 0.020161181688308716, 0.020161181688308716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107,https://www.uselessthingstobuy.com/product/jar-of-nothing/,jar noth ask want christma say noth get featur front “a jar noth – exact said wanted” back “content” messag foodgrad dishwashersaf stonewar includ function lid paper ship decor gift box 55inch height 1397 cm yo also buy noth,"['jar noth', 'jar noth', 'front', 'christma', 'content', 'function lid paper ship decor gift box 55inch height', 'noth', '1397', '55']","[0.3678353428840637, 0.1440954953432083, 0.13473355770111084, 0.12737981975078583, 0.09471049904823303, 0.06677275151014328, 0.06447255611419678, 0.0, 0.0]"
108,https://www.uselessthingstobuy.com/product/white-pee-and-poop-stained-pants/,introduc pee poop stain pant weirdo creepi gross pant poop stain never wash peopl flock never stand bus great gag gift peopl gross sens humor also good halloween disclosur made real pee poop,"['poop stain pant weirdo creepi', 'pant poop stain', 'peopl', 'gag gift', 'bus', 'halloween disclosur', 'pee poop', 'sens humor']","[0.20321954786777496, 0.1590077430009842, 0.14237482845783234, 0.13122771680355072, 0.13122771680355072, 0.10014328360557556, 0.08792036771774292, 0.04487880691885948]"
109,https://www.uselessthingstobuy.com/product/prank-engagement-ring-box/,introduc fake engag ring box fart open also known “moon ring” hope signific great sens humor hilari small leather box look exact like engag ring box instead ring small fart butt insid product come changeabl batteri hand made usa make great gag gift valentin day christma april fool you'r girlfriend crack pleas take video fake propos like check fart gift,"['ring box fart open', 'moon ring', 'hope', 'ring box', 'fart butt insid product', 'girlfriend crack pleas', 'leather box look', 'sens humor', 'hand', 'propos', 'check fart gift', 'video', 'gag gift']","[0.23588493466377258, 0.11861984431743622, 0.09612970054149628, 0.08250785619020462, 0.07961202412843704, 0.06822995096445084, 0.06583532691001892, 0.06583532691001892, 0.06128741800785065, 0.037436503916978836, 0.03722982108592987, 0.032769575715065, 0.01862170547246933]"
110,https://www.uselessthingstobuy.com/product/finger-baby-hands/,ever stare hand thought “what babi hand finger” weird sens humor like trippi thing product finger puppet super weird funni serious use put stare hand make everyon laugh plus everyon want see hand tini hand littl vinyl finger puppet shape tini hand 275 inch tall come set ten finger like cuti take even finger hand finger hand mind blown finger babi hand make great useless gift cowork friend sibl anyon add keep away babi toddler hand realli littl swallow,"['hand', 'hand finger', 'everyon', 'sens humor', 'trippi thing product finger puppet', 'stare hand', 'finger', 'hand', 'finger', 'hand tini', 'use', 'vinyl finger puppet shape', 'gift', 'friend', 'want', 'swallow', 'toddler', 'hand finger', 'cuti', 'realli', 'anyon', 'mind', '275', 'ten']","[0.19373376667499542, 0.17114867269992828, 0.10467155277729034, 0.05470087379217148, 0.053120605647563934, 0.05268076807260513, 0.04387957602739334, 0.03720327839255333, 0.03326595202088356, 0.03224831819534302, 0.03186093270778656, 0.029630694538354874, 0.022416850551962852, 0.022416850551962852, 0.018227016553282738, 0.01574566587805748, 0.01574566587805748, 0.014736111275851727, 0.01463356800377369, 0.014280455186963081, 0.012332425452768803, 0.011320396326482296, 0.0, 0.0]"
111,https://www.uselessthingstobuy.com/product/toilet-bowl-coffee-mug/,introduc hilari toilet bowl coffe mug mug bigmouth inc guarante crack smile start day laugh drink hilari coffe mug perfect mug bring work silli toiletshap make cowork doubl take perfect addit athom coffe cup collect must offic ideal mug need laugh plus make great gift highqual ceram coffe mug make great present gift give occas give pottymouth coffe tea drinker final 12oz mug high qualiti uniqu funni coffe cup made ceram hand paint look like toilet warng microwav enjoy beverag pleas hand wash store later use brought bigmouth inc “we creativ forc behind exclus line highqual fun novelti item specialti assort origin humor product target practic joker ages” toilet bowl coffe mug also check led toilet light,"['hilari toilet bowl coffe mug mug bigmouth inc guarante crack smile', 'mug', 'doubl', 'hilari coffe', 'gift', 'ceram coffe mug', 'mug', 'cup', 'pottymouth coffe tea drinker', 'gift', 'silli toiletshap', 'cup', 'laugh', 'hand paint', 'toilet bowl coffe mug', 'novelti item', 'joker', 'ages', 'origin humor product target', 'toilet light', 'toilet warng microwav', 'bigmouth', 'pleas', 'wash store', '12']","[0.16748127341270447, 0.07667360454797745, 0.07615627348423004, 0.07311756908893585, 0.06647071242332458, 0.05299282819032669, 0.052361346781253815, 0.04586459696292877, 0.04065902531147003, 0.04017142951488495, 0.03794851899147034, 0.03736388683319092, 0.03433103486895561, 0.032102540135383606, 0.025982262566685677, 0.02487803064286709, 0.01747148297727108, 0.01747148297727108, 0.01747148297727108, 0.014905810356140137, 0.014724692329764366, 0.01248958706855774, 0.010711423121392727, 0.010199110023677349, 0.0]"
112,https://www.uselessthingstobuy.com/product/electric-foot-warmer-massager/,introduc electr foot warmer massag asiwo foot massag great blood circul stress relief anxieti muscl tension pain relief plus improv mood reliev effect depress combin action ozon therapi infrar heat air pressur 3 differ comfort massag program combin roll shiatsu deep light air pressur massag sooth instep heel 360degre fullfootwrap massag mechan hit sole arch instep heel tipto effect reliev full foot tension 15 minut electr foot warmer massag restor feet health vital take well next level import come remov washabl insert sock simpl hygien healthi remov washabl cloth foot chamber go right wash machin asiwo warmer circul massag bring best well love one healthi tomorrow begin today life journey asiwo help feel like best self along way health futur,"['blood circul stress relief anxieti muscl tension pain relief', 'effect', 'improv', 'combin action', 'circul massag', 'health', 'air pressur massag sooth instep heel', 'arch instep heel tipto effect', 'heat air pressur', 'tension', 'comfort massag program combin roll', 'healthi', 'take', 'wash machin', 'massag mechan', 'life journey', 'health futur', 'self', 'import', 'washabl', 'sock', 'washabl cloth foot chamber', 'one', '360', '3', '15']","[0.08983225375413895, 0.08219604194164276, 0.07248843461275101, 0.07248843461275101, 0.057065822184085846, 0.05705084651708603, 0.056722648441791534, 0.056722648441791534, 0.056044429540634155, 0.052138350903987885, 0.049359653145074844, 0.04592246562242508, 0.04591035470366478, 0.033504340797662735, 0.029764454811811447, 0.02441595122218132, 0.02441595122218132, 0.02441595122218132, 0.02008489891886711, 0.01913204975426197, 0.015347586944699287, 0.01497643068432808, 0.0, 0.0, 0.0, 0.0]"
113,https://www.uselessthingstobuy.com/product/usb-can-cooler/,introduc usb cooler portabl mini fridg work usb interfac need batteri plug cool can drink best cute product includ switch control “i” heat “ii” cool size volum 763535 inch power 4foot usb cabl suitabl car offic home keep beverag cocacola can coffe drink temperatur rang 85 degre c cool 70 degre c heat plus 30 day money back guarante custom return get refund case usb cooler satisfactori reason,"['interfac', 'work', 'product', 'power 4foot usb', 'heat', 'heat', 'size', 'home', 'car offic', 'beverag cocacola', 'money', 'refund case usb', 'satisfactori reason', 'return', 'temperatur', 'plus 30', '763535', '85', '4', '70']","[0.19244590401649475, 0.19244590401649475, 0.07742452621459961, 0.07111015170812607, 0.06143750250339508, 0.059987880289554596, 0.05351599305868149, 0.04920513182878494, 0.04920513182878494, 0.04469211399555206, 0.037294864654541016, 0.03503195196390152, 0.033447567373514175, 0.026241103187203407, 0.01651427336037159, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,https://www.uselessthingstobuy.com/product/offensive-pencils/,check amaz offens pencil perfect gift pottymouth friend cowork take break polit correct fun wonder sweari uniqu gift person life love good curs word two even curs word you'v probabl never even thought great way add repertoir excel qualiti 100 real 2 lead pencil print vari degre profan sharpen readi profan laden note perfect amount come set 20 pencil print rang twat face cunti mccuntfac plus come handcraft pencil box standard 75 inch length amaz lifetim custom servic love money back life – keep promis custom treat like famili,"['gift pottymouth friend', 'break polit', 'cowork', 'person life', 'gift', 'curs word', 'curs', 'servic', 'amount', 'print vari degre profan', 'probabl', 'qualiti', 'repertoir', 'way', 'length', 'handcraft pencil box', 'readi profan', 'life', 'promis custom', 'money', 'famili', 'treat', 'mccuntfac plus', 'pencil print', 'twat face', '100', '2', '75', 'two', '20']","[0.12283244729042053, 0.12283244729042053, 0.10570621490478516, 0.09193369746208191, 0.05495549365878105, 0.042210835963487625, 0.03741874545812607, 0.03585248813033104, 0.035422053188085556, 0.034803587943315506, 0.033750422298908234, 0.033344756811857224, 0.033344756811857224, 0.026167649775743484, 0.02317330427467823, 0.02317330427467823, 0.02071993052959442, 0.020274685695767403, 0.018508171662688255, 0.01729835942387581, 0.01627427712082863, 0.014759332872927189, 0.013384371995925903, 0.011633758433163166, 0.010224908590316772, 0.0, 0.0, 0.0, 0.0, 0.0]"
115,https://www.uselessthingstobuy.com/product/rubber-chicken-finger-slingshot/,rubber chicken finger slingshot namii w provid pack 10 rubber chicken slingshot funni gag toy 1 tube water bead free share friend funni outdoor game play rubber chicken slingshots–plac index finger hole chicken head pull tail hand aim shot target namii w rubber chicken slingshot shoot pretti far it interest process see slingshot chicken fli offic kitchen outdoor yard stick wall ceil even friend back fall slowli perfect outdoor game parti favor kid adult funni gift kids–mad environment friend tpr materi safe nontox perfect easter gift children adult namii w slingshot chicken 108cm43inch long maximum length pull exceed 60cm236inch excel flexibl easi break easi clean –when slingshot chicken get dirti wash soap water soon ash bodi clean either play slingshot chicken indoor outdoor game without fear get dirti namii w slingshot chicken environment friend toy clean mani time littl tip you–pleas aim rubber chicken slingshot vulner part bodi eyesto get injurysuit children 12 year old,"['rubber chicken finger slingshot', 'rubber chicken slingshot', 'namii w provid pack', 'gag toy', 'tube water bead', 'share friend', 'game', 'namii w slingshot chicken', 'hand aim', 'friend', 'plac index finger hole chicken head', 'game', 'environment friend', 'slingshot chicken', 'rubber chicken slingshots', 'gift', 'gift', 'children', 'yard stick wall', 'kids', 'namii w rubber chicken slingshot shoot', 'slingshot chicken fli', 'kitchen', 'dirti namii w', 'length', 'pull', 'chicken', 'chicken environment friend toy', 'rubber chicken slingshot', 'children', 'fear', 'tip', 'interest process', 'pleas', 'game', 'dirti', 'soap water', 'ash', 'flexibl easi', '10', '1', '60', '12', '108']","[0.10312504321336746, 0.10312504321336746, 0.0928134098649025, 0.07394085824489594, 0.06530143320560455, 0.03376913443207741, 0.030364781618118286, 0.02809077873826027, 0.025315919890999794, 0.023204917088150978, 0.022152014076709747, 0.021625911816954613, 0.021313244476914406, 0.021251723170280457, 0.020125042647123337, 0.019745761528611183, 0.018132857978343964, 0.018132857978343964, 0.017367048189044, 0.017367048189044, 0.017156697809696198, 0.017156697809696198, 0.017156697809696198, 0.01610746793448925, 0.01594650000333786, 0.01594650000333786, 0.013704503886401653, 0.01369719859212637, 0.01362443994730711, 0.012270787730813026, 0.012041622772812843, 0.010786456987261772, 0.009661332704126835, 0.008443468250334263, 0.007380389142781496, 0.0060295346193015575, 0.0060295346193015575, 0.005297671537846327, 0.005297671537846327, 0.0, 0.0, 0.0, 0.0, 0.0]"
116,https://www.uselessthingstobuy.com/product/undies-for-two/,get realli intim partner twoperson underwear christma useless gift sure give fun uncomfort time tri sex walk time underwear also great you'r morbid obese100 polyest import hand wash christma undi,"['partner', 'twoperson underwear', 'gift', 'tri sex', 'underwear', 'obese100 polyest', 'christma undi', 'hand wash']","[0.3324454128742218, 0.16031958162784576, 0.15757328271865845, 0.09974855184555054, 0.08039003610610962, 0.07016091048717499, 0.04968111217021942, 0.04968111217021942]"
117,https://www.uselessthingstobuy.com/product/beardaments-beard-ornaments/,beardament mission leav beard undecor check crazi useless beard ornament beardament light beard glitter kit shit import look counterfeit seller purchas beardament sold beardament ship amazon fba easytoattach clip – beard mustach ornament fit miniclip end offer firm hairsaf grip perfect hair length densiti bright vibrant color – 12piec beard baubl set come four bold color everi order includ red green silver gold perfect holiday choic fun novelti ornament – wear jewelri beard christma new year day ugli sweater parti offic social event bring smile versatil unisex wear – beard ornament worn short long facial hair well women want wear pigtail hairstyl,"['beard ornament', 'mission leav beard undecor check crazi', 'counterfeit seller purchas beardament', 'ship', 'beard glitter kit shit import', 'mustach ornament', 'clip', 'color', 'hair length', 'beard baubl set', 'end', 'color everi order', 'event', 'sweater', 'wear', 'beard ornament', 'hair', 'wear pigtail hairstyl', 'beard', 'women', 'novelti ornament', '12', 'four']","[0.1790257692337036, 0.1371224820613861, 0.08937946707010269, 0.05452015623450279, 0.05323442816734314, 0.04944651201367378, 0.04837905615568161, 0.042676493525505066, 0.03759283944964409, 0.03759283944964409, 0.03714253753423691, 0.03454948961734772, 0.026155009865760803, 0.026155009865760803, 0.025696443393826485, 0.024562377482652664, 0.022890781983733177, 0.02076851762831211, 0.01926404796540737, 0.018382344394922256, 0.015463409014046192, 0.0, 0.0]"
118,https://www.uselessthingstobuy.com/product/mini-golden-poo/,hilari mini golden poo 7cm tall size peach great decor put desk gag gift mini poo small gold plaster statuett suitabl outdoor like poop wash away think would make special award occas plus it cute useless would look great desk along toilet bowl coffe mug,"['decor', 'peach', 'plaster', 'desk gag gift', 'poop', 'desk', 'toilet bowl coffe mug', 'award', '7']","[0.21810805797576904, 0.18818040192127228, 0.13148388266563416, 0.129954993724823, 0.12112978845834732, 0.10459377616643906, 0.06528111547231674, 0.04126796871423721, 0.0]"
119,https://www.uselessthingstobuy.com/product/monarch-butterfly-dog-costume/,check ador monarch butterfli dog costum littl friend talk town cute hilari outfit plus isn't constrict uncomfort like mani dog outfit lightweight foam wing flutter soft wind hilari gift dog doglov friend think like puppi get social media take pup trickortr love costum earn extra candi watch littl doggo emerg beauti butterfli costum includ antenna head piec foam wing pleas use product supervis,"['dog', 'check ador', 'friend talk', 'monarch', 'hilari outfit', 'social media', 'puppi', 'gift dog doglov friend', 'mani dog outfit', 'uncomfort', 'wind', 'pup', 'product supervis', 'antenna head piec foam wing pleas', 'love', 'candi']","[0.16694723069667816, 0.1371443271636963, 0.1371443271636963, 0.1371443271636963, 0.06270310282707214, 0.051593102514743805, 0.050985727459192276, 0.04345185309648514, 0.04293709620833397, 0.03971214219927788, 0.038312967866659164, 0.035231780260801315, 0.018803410232067108, 0.014213928021490574, 0.011837337166070938, 0.011837337166070938]"
120,https://www.uselessthingstobuy.com/product/the-wisdom-of-nicolas-cage/,complet librari yet anoth useless book wisdom nicola cage nicola cage better turn advic world crazi upsid feel like nowher left go time instabl turmoil unpredict offer word nicola cage crazi might shed light new path cageian quot come inspir advic abstract pattern everyday use take heart let inspir lead freakier life tast magic enclos book “well babyo it exact maitai yahtze but… let it” — con air “i never disrob gunplay” — drive angri “i acronym know bad bad …ball attitud direct give acronym… caus help visual goals” — kiss death throughout illustr veriti slade,"['nicola cage', 'nowher', 'cage', 'book wisdom', 'world', 'instabl turmoil', 'cage crazi', 'life', 'pattern', 'heart', 'use', 'path', 'enclos book', 'acronym', 'acronym', 'word', 'ball', 'con air', 'illustr veriti', 'goals', 'death', 'gunplay', 'drive', 'slade']","[0.1580405831336975, 0.15343114733695984, 0.14604955911636353, 0.11121377348899841, 0.043717287480831146, 0.043717287480831146, 0.03375444933772087, 0.03007412701845169, 0.03007412701845169, 0.03007412701845169, 0.03007412701845169, 0.029712054878473282, 0.023749658837914467, 0.023749658837914467, 0.023749658837914467, 0.02166811376810074, 0.02089117467403412, 0.009212804958224297, 0.007060980424284935, 0.007060980424284935, 0.007060980424284935, 0.006697508040815592, 0.004988121800124645, 0.004177713301032782]"
121,https://www.uselessthingstobuy.com/product/baby-burrito-wrap-blanket/,babi burrito wrap blanket flannel super soft also come size adult ❤ blanket burritoimagin babi wrap fresh tortilla blanket feel warmth real burritosthi burrito blanket bring warmth also funto get foodi blanketyour neighbor jealous see wrap – they'll also want burrito ❤ still feel headach gift send irresist cute gift kid teen friendsyou enjoy leisur time cuddl soft blanket sofa watch movi read bookor take tortilla blanket camp trip park show special friend show good sens humor ❤ good sew exquisit overlock detail made fine flannel brightcolor super soft touch keep warm comfort stifl hot ideal use aircondit room ❤ 【wash suggestion】machin wash gentl cycl cold water tumbl dri low need never fade shrinkth first clean may caus villus loss qualiti problem first wash pleas pay attent clean separ cloth ❤ 【worryfre qualiti guarantee】thi babi burrito wrap blanket “delicious” won't disappoint outiv hope everi custom purchas product becom “burrito” provid 100 refund exchang guarante don't hesit enjoy “burrito” check useless babi stuff,"['tortilla blanket', 'burrito wrap blanket flannel', 'burritosthi burrito blanket', 'wrap', 'neighbor', 'warmth', 'gift', 'teen friendsyou', 'gift', 'burrito wrap blanket', 'overlock detail', 'blanket sofa watch movi', 'friend', 'flannel', 'water', 'suggestion', 'aircondit room', 'comfort', 'tortilla blanket camp trip park', 'guarantee', 'burrito', 'burrito', 'hope', 'separ cloth', 'sens humor', 'purchas product becom', 'babi stuff', 'qualiti problem', 'need', 'pleas', '100']","[0.15039663016796112, 0.14454658329486847, 0.06355372816324234, 0.06130896508693695, 0.0388658232986927, 0.03818843886256218, 0.02998555265367031, 0.02998555265367031, 0.02998555265367031, 0.028740564361214638, 0.026708586141467094, 0.02638629637658596, 0.025301115587353706, 0.024995574727654457, 0.024531522765755653, 0.024531522765755653, 0.024531522765755653, 0.022257229313254356, 0.022257229313254356, 0.021081604063510895, 0.020969951525330544, 0.020969951525330544, 0.018540162593126297, 0.018540162593126297, 0.0140007883310318, 0.01301038172096014, 0.012695956975221634, 0.008168687112629414, 0.008168687112629414, 0.006795675493776798, 0.0]"
122,https://www.uselessthingstobuy.com/product/mini-grocery-items/,get surpris ball fill random mini groceri item product come two ball fill 5 random select tini groceri store brand item plus come ador tini shop cart 🛒with 5 segment contain differ surpris 5 surpris ball cool uniqu 🛒collect mini groceri item 5 differ surpris ball 500 differ surpris collect 🛒 shop cart shop cart size 47 31 45 inlwh item weight 56 ounc littl cute appear function actual supermarket shop cart 🛒 pictur contain shop cart mini brand product exampl look like actual product contain seal mini brand ball may vari 🛒 age 3,"['item product', 'ball', 'ball', 'store brand item', 'ball', 'shop cart', 'item', 'pictur', 'segment', 'shop cart', 'supermarket shop cart', 'cart shop cart size', 'product', 'brand ball', 'brand product exampl', 'age', 'ounc', 'weight', '5', '5', '500', '45', 'two', '5', '56', '47', '31', '5', '3']","[0.20443619787693024, 0.13606122136116028, 0.13606122136116028, 0.07020837813615799, 0.051503702998161316, 0.05089559778571129, 0.04868181049823761, 0.03705994784832001, 0.03618089482188225, 0.03599194064736366, 0.03599194064736366, 0.03366389498114586, 0.032478827983140945, 0.02537224255502224, 0.024896560236811638, 0.017940789461135864, 0.011287408880889416, 0.011287408880889416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
123,https://www.uselessthingstobuy.com/product/tamagotchi-5-virtual-pet/,introduc origin tamagotchi 5 digit pet first virtual realiti pet back 1997 origin program feed turn light onoff play give medicin flush it use bathroom check health also includ charact game guess way tamagotchi move next rais tamagotchi egg child adult tamagotchi complet depend kind adult tamagotchi depend rais product come 1 tamagotchi 5 keychain take everywher batteri includ also check tamagotchi logo tshirt diehard fan,"['pet', 'origin tamagotchi', 'realiti pet', 'way tamagotchi', 'origin program feed', 'tamagotchi', 'game', 'bathroom check health', 'tamagotchi egg child', 'keychain', 'play', 'fan', 'adult tamagotchi', 'tamagotchi logo', 'everywher batteri', 'rais product', '1997', '5', '1997', '5', '1']","[0.24929893016815186, 0.22529494762420654, 0.06943821161985397, 0.06508033722639084, 0.061313942074775696, 0.05991002917289734, 0.04238032549619675, 0.04238032549619675, 0.03896647319197655, 0.029534507542848587, 0.02290141023695469, 0.02078082412481308, 0.020292451605200768, 0.017740780487656593, 0.017582299187779427, 0.017104197293519974, 0.0, 0.0, 0.0, 0.0, 0.0]"
124,https://www.uselessthingstobuy.com/product/usb-hand-warmer/,introduc usb hand warmer shape littl piec toast hand warmer cute keep warm small offic travel suffer poor blood circul alway cold hand perfect ultra plush materi super soft fabric make cute hand warmer perfect work studi buddi hug hand butteri soft provid maximum comfort without get way fit super well usb hand warmer adjust wrist strap fingerless hand pocket give snug fit won't slip provid plenti room get work done still type write text easili without sacrif warmth brought smoko brand hit useless thing industri storm hand warmer make great gift cowork friend famili classmat teacher,"['piec toast', 'shape', 'hand pocket', 'usb hand', 'blood circul', 'travel', 'work', 'comfort', 'fabric', 'wrist strap', 'brand', 'storm hand', 'thing', 'warmth', 'teacher', 'gift cowork friend', 'type write text easili', 'plenti room', 'work', 'fit']","[0.16099050641059875, 0.16099050641059875, 0.06650488078594208, 0.06502299755811691, 0.0641724243760109, 0.058332424610853195, 0.0496508814394474, 0.04427129030227661, 0.04374159872531891, 0.040691085159778595, 0.040203314274549484, 0.034823235124349594, 0.030812330543994904, 0.030812330543994904, 0.021660787984728813, 0.021660787984728813, 0.02113945037126541, 0.019889775663614273, 0.014224166981875896, 0.010405209846794605]"
125,https://www.uselessthingstobuy.com/product/mini-pool-table-for-desk/,introduc mini pool tabl desk ever want play quick game pool desk well it easier ever without go break room full billiard set get premium tabl you'll also get 2 cue triangl rack full set 15 billiard ball fit desk drawer small tabletop pool set small enough fit right desk drawer easi storag pull anytim need pool break practic shot tri trick shot you'v work perfect angl shot right desk home bar top qualiti panel felt line mini pool tabl desk featur qualiti wood panel side felt line behav like regul size tabl,"['tabl desk', 'pool', 'game pool desk', 'billiard set', 'tabl', 'break room', 'tabletop pool', 'pool', 'desk drawer', 'desk drawer', 'billiard ball', 'line behav', 'pool', 'anytim', 'line', 'qualiti panel', 'desk home bar top', 'regul size tabl', 'desk featur qualiti wood panel side', 'tri trick shot', 'shot', 'angl', '2', '15']","[0.16632339358329773, 0.1590844988822937, 0.08582931756973267, 0.07454273849725723, 0.05546409636735916, 0.04550982266664505, 0.04263840988278389, 0.040638960897922516, 0.03559102490544319, 0.03270905092358589, 0.0313391275703907, 0.030962660908699036, 0.030799884349107742, 0.028795301914215088, 0.02476031892001629, 0.02476031892001629, 0.021784842014312744, 0.021669669076800346, 0.015301741659641266, 0.010939767584204674, 0.010939767584204674, 0.00961528904736042, 0.0, 0.0]"
126,https://www.uselessthingstobuy.com/product/mini-desk-vacuum-cleaner-usb/,love useless thing super cute tini go love mini desk vacuum cleaner usb suck tiniest speck dust world smallest vacuum cleaner it perfect clean keyboard get everi crevic ador littl babi boo boo dust buster fit pencil case bring school work look fun cheap offic present littl thing perfect vacuum cleaner power usb cord also come littl tube brush attach realli get keyboard come multipl color,"['thing', 'tini', 'desk vacuum cleaner usb', 'vacuum cleaner', 'keyboard', 'speck dust world', 'pencil case', 'boo boo dust buster', 'vacuum cleaner power usb cord', 'school work', 'keyboard', 'everi crevic ador', 'tube brush', 'color', 'thing']","[0.2222692370414734, 0.18343894183635712, 0.08574505150318146, 0.06418203562498093, 0.062317464500665665, 0.05176897719502449, 0.048178646713495255, 0.048178646713495255, 0.047604285180568695, 0.047036584466695786, 0.038126248866319656, 0.03131824731826782, 0.025713229551911354, 0.025713229551911354, 0.01840917207300663]"
127,https://www.uselessthingstobuy.com/product/hand-underwear-gloves-archie-mcphee-worlds-smallest-underpants/,realli nake glove pete sake put handerp 95 cotton 5 spandex fingerless glove look feel men brief slip underneath glove extra warmth protect chafe wear vagu inappropri fashion statement hundr use great nightblog fit adult hand perfect gift person whose hand alway cold 15″ high 725″ wide stylish occas fit adult hand hundr use wonder gift,"['glove pete sake', 'hundr', 'spandex fingerless glove look', 'glove', 'vagu', 'inappropri fashion statement', 'slip', 'men', 'warmth', 'nightblog', 'chafe', 'wonder gift', 'hundr use', 'hand', 'gift', 'person', '95', '15', '725', '5']","[0.22782722115516663, 0.14347721636295319, 0.07941947132349014, 0.06727492064237595, 0.05489490181207657, 0.05489490181207657, 0.054240867495536804, 0.054240867495536804, 0.054240867495536804, 0.05047296732664108, 0.04264644905924797, 0.03059333562850952, 0.026917237788438797, 0.02265259064733982, 0.019266407936811447, 0.016939783468842506, 0.0, 0.0, 0.0, 0.0]"
